plot_category,Tumour,GeneID,Symbol,informative_allele,expression
ctvt,3132T,ENSCAFG00000011120,DDX59,A,7.87902579833177
ctvt,3132T,ENSCAFG00000011120,DDX59,B,28.1720980579886
ht_and_ctvt,3132T,ENSCAFG00000011140,KIF14,A,50.3891184777032
host,3132T,ENSCAFG00000011140,KIF14,B,71.6136259577054
ctvt,3132T,ENSCAFG00000011140,KIF14,A,73.0642217926696
ctvt,3132T,ENSCAFG00000011140,KIF14,B,56.3441961159772
ht_only,3132T,ENSCAFG00000011151,ZNF281,B,69.6286000782807
ctvt,3132T,ENSCAFG00000011151,ZNF281,B,93.4489106313767
ctvt,3132T,ENSCAFG00000011176,NR5A2,B,0
ctvt,3132T,ENSCAFG00000042607,ENSCAFG00000042607,A,0
ctvt,3132T,ENSCAFG00000011339,LHX9,B,1.83233158100739
host,3132T,ENSCAFG00000011339,LHX9,A,2.79014127107943
ht_only,3132T,ENSCAFG00000011339,LHX9,B,1.83233158100739
ctvt,3132T,ENSCAFG00000032715,C7H1orf53,B,20.1556473910813
ctvt,3132T,ENSCAFG00000032715,C7H1orf53,A,10.9939894860443
host,3132T,ENSCAFG00000011342,ENSCAFG00000011342,B,0
host,3132T,ENSCAFG00000011353,DENND1B,A,0
ctvt,3132T,ENSCAFG00000011353,DENND1B,B,135.897925591381
ht_only,3132T,ENSCAFG00000011353,DENND1B,B,306.915539818737
ctvt,3132T,ENSCAFG00000011365,CRB1,B,0.0538921053237467
ctvt,3132T,ENSCAFG00000011365,CRB1,A,0.916165790503694
ht_only,3132T,ENSCAFG00000011365,CRB1,A,0
ht_and_ctvt,3132T,ENSCAFG00000011365,CRB1,B,0
ht_only,3132T,ENSCAFG00000011365,CRB1,B,0
ht_only,3132T,ENSCAFG00000011381,ZBTB41,B,59.5507763827401
ctvt,3132T,ENSCAFG00000011403,ASPM,B,34.2312854451835
ht_only,3132T,ENSCAFG00000011403,ASPM,B,55.8861132207253
ctvt,3132T,ENSCAFG00000011403,ASPM,A,48.709481195113
host,3132T,ENSCAFG00000011403,ASPM,B,7.44037672287848
ctvt,3132T,ENSCAFG00000011416,F13B,B,0
ht_only,3132T,ENSCAFG00000011416,F13B,B,0
ctvt,3132T,ENSCAFG00000029661,CFHR5,B,0
ctvt,3132T,ENSCAFG00000011429,DYRK3,B,35.1196886359749
ht_and_ctvt,3132T,ENSCAFG00000011429,DYRK3,A,3.66466316201477
host,3132T,ENSCAFG00000011429,DYRK3,B,3.72018836143924
ctvt,3132T,ENSCAFG00000011429,DYRK3,A,31.6077197723774
ctvt,3132T,ENSCAFG00000011443,IL10,B,48.0987040014439
ctvt,3132T,ENSCAFG00000011443,IL10,A,14.6586526480591
ctvt,3132T,ENSCAFG00000014787,ENSCAFG00000014787,B,0
ctvt,3132T,ENSCAFG00000014787,ENSCAFG00000014787,A,0
ctvt,3132T,ENSCAFG00000011450,IL19,B,0
ht_only,3132T,ENSCAFG00000011450,IL19,A,0
host,3132T,ENSCAFG00000011459,IL20,B,1.86009418071962
ctvt,3132T,ENSCAFG00000011459,IL20,B,0
ht_only,3132T,ENSCAFG00000011459,IL20,A,0
ht_and_ctvt,3132T,ENSCAFG00000011466,IL24,A,1.06886008892098
host,3132T,ENSCAFG00000011466,IL24,B,6.04530608733877
ctvt,3132T,ENSCAFG00000011466,IL24,B,0
ht_and_ctvt,3132T,ENSCAFG00000011474,FCMR,A,9.77243509870607
host,3132T,ENSCAFG00000011474,FCMR,B,164.618334993686
ctvt,3132T,ENSCAFG00000011474,FCMR,A,0
ctvt,3132T,ENSCAFG00000011496,PIGR,B,0
ctvt,3132T,ENSCAFG00000011518,FCAMR,A,0
ctvt,3132T,ENSCAFG00000011518,FCAMR,B,0
ht_and_ctvt,3132T,ENSCAFG00000011518,FCAMR,A,0
host,3132T,ENSCAFG00000011518,FCAMR,B,0
ht_and_ctvt,3132T,ENSCAFG00000011518,FCAMR,B,0
host,3132T,ENSCAFG00000011518,FCAMR,A,0
host,3132T,ENSCAFG00000011523,C7H1orf116,A,68.1001147274572
ht_and_ctvt,3132T,ENSCAFG00000011523,C7H1orf116,B,3.97005175884934
host,3132T,ENSCAFG00000011523,C7H1orf116,B,66.0333434155465
ctvt,3132T,ENSCAFG00000011523,C7H1orf116,B,3.53378233479996
ctvt,3132T,ENSCAFG00000011523,C7H1orf116,A,0
ctvt,3132T,ENSCAFG00000011526,YOD1,B,60.4669421732438
host,3132T,ENSCAFG00000011550,PFKFB2,B,75.3338143191446
ctvt,3132T,ENSCAFG00000025093,C4BPB,B,0
ht_only,3132T,ENSCAFG00000025093,C4BPB,B,0
ctvt,3132T,ENSCAFG00000024748,CD55,B,0
host,3132T,ENSCAFG00000024748,CD55,A,42.7821661565513
ht_only,3132T,ENSCAFG00000024748,CD55,B,1.01796198944855
ht_and_ctvt,3132T,ENSCAFG00000045372,ENSCAFG00000045372,B,0
host,3132T,ENSCAFG00000045372,ENSCAFG00000045372,A,0
ctvt,3132T,ENSCAFG00000045372,ENSCAFG00000045372,B,0
ht_only,3132T,ENSCAFG00000046356,ENSCAFG00000046356,B,0
host,3132T,ENSCAFG00000046356,ENSCAFG00000046356,B,17.3608790200498
ctvt,3132T,ENSCAFG00000046356,ENSCAFG00000046356,B,0.183233158100739
ctvt,3132T,ENSCAFG00000011630,ENSCAFG00000011630,B,2.23951637678681
ht_and_ctvt,3132T,ENSCAFG00000011630,ENSCAFG00000011630,B,4.76406211061921
host,3132T,ENSCAFG00000011630,ENSCAFG00000011630,A,0
ht_only,3132T,ENSCAFG00000011630,ENSCAFG00000011630,B,7.94010351769868
host,3132T,ENSCAFG00000011630,ENSCAFG00000011630,B,33.0166717077733
ctvt,3132T,ENSCAFG00000014256,ENSCAFG00000014256,B,0.458082895251847
ctvt,3132T,ENSCAFG00000025063,ENSCAFG00000025063,B,220.79595551139
ctvt,3132T,ENSCAFG00000011722,CD34,B,0
ctvt,3132T,ENSCAFG00000011756,PLXNA2,B,0
ht_and_ctvt,3132T,ENSCAFG00000011756,PLXNA2,B,0
host,3132T,ENSCAFG00000011756,PLXNA2,A,26.0413185300747
ctvt,3132T,ENSCAFG00000011756,PLXNA2,A,0
ht_only,3132T,ENSCAFG00000011756,PLXNA2,B,0
ctvt,3132T,ENSCAFG00000011909,CAMK1G,B,0.183233158100739
ht_and_ctvt,3132T,ENSCAFG00000011909,CAMK1G,A,0
ctvt,3132T,ENSCAFG00000011913,LAMB3,B,1.17792744493332
host,3132T,ENSCAFG00000011913,LAMB3,B,17.980910413623
ht_and_ctvt,3132T,ENSCAFG00000011913,LAMB3,B,0.610777193669129
ctvt,3132T,ENSCAFG00000011913,LAMB3,A,0
ctvt,3132T,ENSCAFG00000030095,G0S2,B,1.37424868575554
host,3132T,ENSCAFG00000011925,HSD11B1,B,0
ctvt,3132T,ENSCAFG00000011943,TRAF3IP3,B,0
host,3132T,ENSCAFG00000011943,TRAF3IP3,B,35.3417894336728
ctvt,3132T,ENSCAFG00000030526,C7H1orf74,B,55.8861132207253
host,3132T,ENSCAFG00000030526,C7H1orf74,B,29.7615068915139
ctvt,3132T,ENSCAFG00000011971,IRF6,B,0.916165790503694
host,3132T,ENSCAFG00000011971,IRF6,A,91.1446148552614
ctvt,3132T,ENSCAFG00000011997,UTP25,B,84.7453356215917
ht_only,3132T,ENSCAFG00000011997,UTP25,B,110.856060650947
host,3132T,ENSCAFG00000011997,UTP25,B,40.9220719758317
ht_and_ctvt,3132T,ENSCAFG00000011997,UTP25,B,113.604558022458
host,3132T,ENSCAFG00000011997,UTP25,A,40.9220719758317
ctvt,3132T,ENSCAFG00000012004,ENSCAFG00000012004,B,20.1556473910813
host,3132T,ENSCAFG00000012004,ENSCAFG00000012004,A,0
ctvt,3132T,ENSCAFG00000012024,SYT14,B,30.0371498457997
host,3132T,ENSCAFG00000012024,SYT14,B,0
ctvt,3132T,ENSCAFG00000031193,SERTAD4,B,6.8712434287777
ctvt,3132T,ENSCAFG00000012038,HHAT,B,4.12274605726662
ht_only,3132T,ENSCAFG00000012038,HHAT,B,0.458082895251847
ht_only,3132T,ENSCAFG00000012038,HHAT,A,4.58082895251847
ctvt,3132T,ENSCAFG00000012077,KCNH1,B,18.6287044069084
ht_only,3132T,ENSCAFG00000012077,KCNH1,B,13.7424868575554
ctvt,3132T,ENSCAFG00000012107,RCOR3,B,47.0298439125229
host,3132T,ENSCAFG00000012107,RCOR3,A,13.0206592650373
ht_and_ctvt,3132T,ENSCAFG00000012120,TRAF5,A,1.52694298417282
host,3132T,ENSCAFG00000012120,TRAF5,B,4.65023545179905
ctvt,3132T,ENSCAFG00000012120,TRAF5,B,0.916165790503694
ctvt,3132T,ENSCAFG00000028996,ENSCAFG00000028996,B,0.458082895251847
ctvt,3132T,ENSCAFG00000043821,ENSCAFG00000043821,B,2.74849737151108
ctvt,3132T,ENSCAFG00000012155,LPGAT1,B,26.5688079246071
ht_and_ctvt,3132T,ENSCAFG00000012155,LPGAT1,A,52.6795329539624
ht_and_ctvt,3132T,ENSCAFG00000012155,LPGAT1,B,51.7633671634587
ctvt,3132T,ENSCAFG00000012155,LPGAT1,A,0
ht_only,3132T,ENSCAFG00000012155,LPGAT1,A,0
ht_only,3132T,ENSCAFG00000012155,LPGAT1,B,0
ctvt,3132T,ENSCAFG00000012176,INTS7,A,80.1645066690732
ctvt,3132T,ENSCAFG00000012176,INTS7,B,71.0028487640363
host,3132T,ENSCAFG00000012176,INTS7,B,18.2909261104096
ht_and_ctvt,3132T,ENSCAFG00000012176,INTS7,A,73.5986518371301
ctvt,3132T,ENSCAFG00000012260,DTL,B,58.6346105922364
ht_only,3132T,ENSCAFG00000012260,DTL,B,33.8981342486367
host,3132T,ENSCAFG00000012260,DTL,B,13.0206592650373
ctvt,3132T,ENSCAFG00000014709,TXNDC16,B,11.4520723812962
host,3132T,ENSCAFG00000014709,TXNDC16,B,9.3004709035981
ctvt,3132T,ENSCAFG00000014721,GPR137C,B,0
ht_only,3132T,ENSCAFG00000014721,GPR137C,B,0
ctvt,3132T,ENSCAFG00000014750,ERO1A,B,169.490671243183
ht_only,3132T,ENSCAFG00000014750,ERO1A,B,251.945592388516
ht_only,3132T,ENSCAFG00000014750,ERO1A,A,151.625438328361
ctvt,3132T,ENSCAFG00000046488,SMURF2,B,26.3397664769812
host,3132T,ENSCAFG00000003978,PGR,B,0
ctvt,3132T,ENSCAFG00000003978,PGR,B,0
ctvt,3132T,ENSCAFG00000003991,ARHGAP42,B,45.8082895251847
host,3132T,ENSCAFG00000003991,ARHGAP42,B,33.4816952529532
ctvt,3132T,ENSCAFG00000047045,ENSCAFG00000047045,B,0
ctvt,3132T,ENSCAFG00000004018,CNTN5,B,0.152694298417282
ctvt,3132T,ENSCAFG00000024867,TRIM22,B,0
host,3132T,ENSCAFG00000024867,TRIM22,B,107.885462481738
ctvt,3132T,ENSCAFG00000024867,TRIM22,A,0
ctvt,3132T,ENSCAFG00000029611,OR52H9,A,0
host,3132T,ENSCAFG00000029611,OR52H9,B,5.58028254215886
ht_only,3132T,ENSCAFG00000041265,OR52H7,B,0
ctvt,3132T,ENSCAFG00000041265,OR52H7,B,0
ctvt,3132T,ENSCAFG00000006276,OR52D3,B,0
ctvt,3132T,ENSCAFG00000006276,OR52D3,A,0
ctvt,3132T,ENSCAFG00000043331,OR52U1,B,0
ctvt,3132T,ENSCAFG00000010238,ADCY2,B,1.83233158100739
ctvt,3135T,ENSCAFG00000000267,TNFAIP3,B,80.7247256706977
ht_only,3135T,ENSCAFG00000030892,PERP,B,0
ht_and_ctvt,3135T,ENSCAFG00000030892,PERP,A,0
host,3135T,ENSCAFG00000030892,PERP,B,0.930255112463031
ctvt,3135T,ENSCAFG00000030892,PERP,B,0
ctvt,3135T,ENSCAFG00000000272,ARFGEF3,B,17.6936401693726
ht_only,3135T,ENSCAFG00000000272,ARFGEF3,B,13.2882848618962
host,3135T,ENSCAFG00000000272,ARFGEF3,B,13.6437416494578
ht_and_ctvt,3135T,ENSCAFG00000000272,ARFGEF3,A,21.6656818400481
ht_only,3135T,ENSCAFG00000000272,ARFGEF3,A,17.3325454720385
ht_and_ctvt,3135T,ENSCAFG00000000274,HEBP2,A,30.3319545760673
host,3135T,ENSCAFG00000000274,HEBP2,B,19.0185489659109
ctvt,3135T,ENSCAFG00000000274,HEBP2,B,75.1076970455001
ctvt,3135T,ENSCAFG00000000275,NHSL1,B,160.037169858489
ctvt,3135T,ENSCAFG00000000277,CCDC28A,B,164.659181984366
host,3135T,ENSCAFG00000046446,ECT2L,B,0
ht_only,3135T,ENSCAFG00000046446,ECT2L,B,0
ctvt,3135T,ENSCAFG00000046446,ECT2L,A,0
ctvt,3135T,ENSCAFG00000046446,ECT2L,B,5.77751515734616
host,3135T,ENSCAFG00000000281,ABRACL,B,0
ht_only,3135T,ENSCAFG00000000281,ABRACL,B,725.078152246943
ctvt,3135T,ENSCAFG00000000281,ABRACL,A,176.214212299058
ctvt,3135T,ENSCAFG00000000281,ABRACL,B,144.437878933654
ctvt,3135T,ENSCAFG00000000282,HECA,B,190.658000192423
host,3135T,ENSCAFG00000000283,TXLNB,B,0
ctvt,3135T,ENSCAFG00000000285,CITED2,B,332.207121547404
host,3135T,ENSCAFG00000000285,CITED2,B,2.48068029990142
ctvt,3135T,ENSCAFG00000044240,ENSCAFG00000044240,B,0
ht_only,3135T,ENSCAFG00000000291,ENSCAFG00000000291,B,0
host,3135T,ENSCAFG00000000291,ENSCAFG00000000291,A,0
ht_only,3135T,ENSCAFG00000000291,ENSCAFG00000000291,A,0
host,3135T,ENSCAFG00000000291,ENSCAFG00000000291,B,0
ctvt,3135T,ENSCAFG00000010274,CHI3L1,B,0
ht_only,3135T,ENSCAFG00000010274,CHI3L1,B,0
ctvt,3135T,ENSCAFG00000010274,CHI3L1,A,0
ctvt,3135T,ENSCAFG00000010288,MYBPH,B,0
ht_only,3135T,ENSCAFG00000010288,MYBPH,B,0
ht_and_ctvt,3135T,ENSCAFG00000010288,MYBPH,B,0
host,3135T,ENSCAFG00000010298,ADORA1,B,0
ctvt,3135T,ENSCAFG00000010298,ADORA1,B,0
ht_only,3135T,ENSCAFG00000010298,ADORA1,B,2.88875757867308
ctvt,3135T,ENSCAFG00000010321,PPFIA4,B,26.721007602726
host,3135T,ENSCAFG00000010321,PPFIA4,B,4.96136059980283
ctvt,3135T,ENSCAFG00000010330,TMEM183A,B,410.203576171577
ctvt,3135T,ENSCAFG00000010333,ENSCAFG00000010333,B,0
host,3135T,ENSCAFG00000010337,ENSCAFG00000010337,B,0
ht_and_ctvt,3135T,ENSCAFG00000010350,CYB5R1,A,0
host,3135T,ENSCAFG00000010350,CYB5R1,B,0
ctvt,3135T,ENSCAFG00000010350,CYB5R1,B,0
ctvt,3135T,ENSCAFG00000010368,ADIPOR1,B,79.9222930099552
ht_only,3135T,ENSCAFG00000010368,ADIPOR1,B,112.66154556825
ctvt,3135T,ENSCAFG00000030897,RABIF,B,190.176540595978
ht_only,3135T,ENSCAFG00000030897,RABIF,A,193.546757771096
ctvt,3135T,ENSCAFG00000010412,ENSCAFG00000010412,B,29.2486704840649
ctvt,3135T,ENSCAFG00000030988,ENSCAFG00000030988,B,0
ctvt,3135T,ENSCAFG00000010452,KDM5B,B,172.74770320465
host,3135T,ENSCAFG00000010452,KDM5B,B,44.6522453982255
ctvt,3135T,ENSCAFG00000010497,PPP1R12B,A,0
ht_and_ctvt,3135T,ENSCAFG00000010497,PPP1R12B,B,28.8875757867308
host,3135T,ENSCAFG00000010497,PPP1R12B,A,35.9698643485706
ctvt,3135T,ENSCAFG00000010497,PPP1R12B,B,51.9976364161154
host,3135T,ENSCAFG00000010497,PPP1R12B,B,9.92272119960567
ctvt,3135T,ENSCAFG00000010521,LGR6,B,2.16656818400481
ctvt,3135T,ENSCAFG00000010521,LGR6,A,1.44437878933654
host,3135T,ENSCAFG00000010521,LGR6,B,2.48068029990142
ht_only,3135T,ENSCAFG00000010570,ENSCAFG00000010570,B,5.77751515734616
ctvt,3135T,ENSCAFG00000010570,ENSCAFG00000010570,B,3.85167677156411
ht_only,3135T,ENSCAFG00000010570,ENSCAFG00000010570,A,0
ctvt,3135T,ENSCAFG00000010570,ENSCAFG00000010570,A,2.88875757867308
host,3135T,ENSCAFG00000010570,ENSCAFG00000010570,B,2.48068029990142
ctvt,3135T,ENSCAFG00000010591,PTPN7,B,108.809868796686
host,3135T,ENSCAFG00000010591,PTPN7,B,16.5378686660095
ctvt,3135T,ENSCAFG00000025108,GPR37L1,B,0
ht_and_ctvt,3135T,ENSCAFG00000010602,ELF3,B,91.4773233246475
host,3135T,ENSCAFG00000010602,ELF3,A,38.450544648472
ctvt,3135T,ENSCAFG00000010602,ELF3,B,32.0973064297009
ht_and_ctvt,3135T,ENSCAFG00000010602,ELF3,A,93.4031617104296
host,3135T,ENSCAFG00000010602,ELF3,B,40.9312249483734
ctvt,3135T,ENSCAFG00000010545,RNPEP,B,255.655045712567
host,3135T,ENSCAFG00000010545,RNPEP,B,86.8238104965496
ctvt,3135T,ENSCAFG00000010545,RNPEP,A,205.101788085789
ctvt,3135T,ENSCAFG00000010612,TIMM17A,B,167.547939563039
host,3135T,ENSCAFG00000043167,ENSCAFG00000043167,A,24.8068029990142
ctvt,3135T,ENSCAFG00000043167,ENSCAFG00000043167,A,0
ht_only,3135T,ENSCAFG00000043167,ENSCAFG00000043167,A,0
ht_only,3135T,ENSCAFG00000043167,ENSCAFG00000043167,B,0
ht_and_ctvt,3135T,ENSCAFG00000043167,ENSCAFG00000043167,A,0
host,3135T,ENSCAFG00000043167,ENSCAFG00000043167,B,0
ctvt,3135T,ENSCAFG00000043167,ENSCAFG00000043167,B,0
ctvt,3135T,ENSCAFG00000010649,IPO9,B,185.843404227968
ctvt,3135T,ENSCAFG00000010744,NAV1,B,59.2195303627981
ctvt,3135T,ENSCAFG00000010744,NAV1,A,98.2177576748847
ctvt,3135T,ENSCAFG00000029227,CSRP1,B,0.962919192891026
host,3135T,ENSCAFG00000029227,CSRP1,B,0
ctvt,3135T,ENSCAFG00000029227,CSRP1,A,0
ctvt,3135T,ENSCAFG00000010798,TNNT2,B,0
host,3135T,ENSCAFG00000010798,TNNT2,B,0
ctvt,3135T,ENSCAFG00000030784,LAD1,B,0
ctvt,3135T,ENSCAFG00000010784,TNNI1,A,0
ctvt,3135T,ENSCAFG00000010784,TNNI1,B,0
ctvt,3135T,ENSCAFG00000032578,ENSCAFG00000032578,B,0
ctvt,3135T,ENSCAFG00000032627,ENSCAFG00000032627,B,0
host,3135T,ENSCAFG00000032627,ENSCAFG00000032627,A,0
host,3135T,ENSCAFG00000010884,CACNA1S,B,0
ctvt,3135T,ENSCAFG00000010884,CACNA1S,B,0
ht_and_ctvt,3135T,ENSCAFG00000010884,CACNA1S,B,0
host,3135T,ENSCAFG00000010884,CACNA1S,A,0
ctvt,3135T,ENSCAFG00000024839,KIF21B,B,61.5830592908034
host,3135T,ENSCAFG00000024839,KIF21B,A,79.3817695968454
ht_and_ctvt,3135T,ENSCAFG00000029682,ENSCAFG00000029682,B,0.962919192891026
host,3135T,ENSCAFG00000029682,ENSCAFG00000029682,A,0
ctvt,3135T,ENSCAFG00000029682,ENSCAFG00000029682,B,1.44437878933654
ctvt,3135T,ENSCAFG00000011082,CAMSAP2,B,82.8110505886283
ctvt,3135T,ENSCAFG00000011120,DDX59,B,39.7204167067548
ctvt,3135T,ENSCAFG00000011120,DDX59,A,27.4431969973943
ctvt,3135T,ENSCAFG00000011140,KIF14,A,85.2183485708558
ctvt,3135T,ENSCAFG00000011140,KIF14,B,86.6627273601924
host,3135T,ENSCAFG00000011140,KIF14,B,4.96136059980283
ctvt,3135T,ENSCAFG00000011151,ZNF281,B,251.321909344558
ctvt,3135T,ENSCAFG00000011176,NR5A2,B,0
ctvt,3135T,ENSCAFG00000011339,LHX9,B,0
host,3135T,ENSCAFG00000011339,LHX9,A,0
ht_only,3135T,ENSCAFG00000011339,LHX9,B,2.88875757867308
ctvt,3135T,ENSCAFG00000032715,C7H1orf53,B,14.4437878933654
host,3135T,ENSCAFG00000011353,DENND1B,A,0
ctvt,3135T,ENSCAFG00000011353,DENND1B,A,0
ht_and_ctvt,3135T,ENSCAFG00000011353,DENND1B,A,0
host,3135T,ENSCAFG00000011353,DENND1B,B,7.44204089970425
ctvt,3135T,ENSCAFG00000011353,DENND1B,B,220.508495172045
ht_only,3135T,ENSCAFG00000011353,DENND1B,B,187.76924261375
ctvt,3135T,ENSCAFG00000011365,CRB1,B,0
host,3135T,ENSCAFG00000011365,CRB1,B,0
host,3135T,ENSCAFG00000011365,CRB1,A,0
ht_only,3135T,ENSCAFG00000011381,ZBTB41,B,69.3301818881539
ctvt,3135T,ENSCAFG00000011403,ASPM,B,51.0784862774467
ht_only,3135T,ENSCAFG00000011403,ASPM,B,114.105924357587
ctvt,3135T,ENSCAFG00000011403,ASPM,A,54.3086424790539
host,3135T,ENSCAFG00000011403,ASPM,B,12.4034014995071
ctvt,3135T,ENSCAFG00000011416,F13B,B,0
ht_only,3135T,ENSCAFG00000011416,F13B,B,0
ctvt,3135T,ENSCAFG00000029661,CFHR5,B,0
ctvt,3135T,ENSCAFG00000029661,CFHR5,A,0
host,3135T,ENSCAFG00000011429,DYRK3,A,17.9849321742853
ctvt,3135T,ENSCAFG00000011429,DYRK3,B,70.1180248641556
ht_and_ctvt,3135T,ENSCAFG00000011429,DYRK3,B,45.2572020658782
ctvt,3135T,ENSCAFG00000011429,DYRK3,A,30.3319545760673
host,3135T,ENSCAFG00000011429,DYRK3,B,181.089661892803
ctvt,3135T,ENSCAFG00000011443,IL10,B,66.4414243094808
ctvt,3135T,ENSCAFG00000014787,ENSCAFG00000014787,B,0
ctvt,3135T,ENSCAFG00000014787,ENSCAFG00000014787,A,0
host,3135T,ENSCAFG00000014787,ENSCAFG00000014787,B,0
ctvt,3135T,ENSCAFG00000011450,IL19,B,0
ctvt,3135T,ENSCAFG00000011459,IL20,B,0
ctvt,3135T,ENSCAFG00000011466,IL24,B,0
host,3135T,ENSCAFG00000011466,IL24,B,0
host,3135T,ENSCAFG00000011474,FCMR,B,124.034014995071
ctvt,3135T,ENSCAFG00000011474,FCMR,B,0
ctvt,3135T,ENSCAFG00000011474,FCMR,A,0
ctvt,3135T,ENSCAFG00000011496,PIGR,B,0.361094697334135
ctvt,3135T,ENSCAFG00000011518,FCAMR,B,0
host,3135T,ENSCAFG00000011518,FCAMR,B,0
host,3135T,ENSCAFG00000011523,C7H1orf116,A,2.48068029990142
ctvt,3135T,ENSCAFG00000011523,C7H1orf116,B,0.825359308192308
ht_and_ctvt,3135T,ENSCAFG00000011523,C7H1orf116,B,1.44437878933654
ht_only,3135T,ENSCAFG00000011523,C7H1orf116,B,0
ht_and_ctvt,3135T,ENSCAFG00000011526,YOD1,B,90.995863728202
ctvt,3135T,ENSCAFG00000011526,YOD1,B,60.6639091521347
ctvt,3135T,ENSCAFG00000025093,C4BPB,B,0
ht_only,3135T,ENSCAFG00000025093,C4BPB,B,0
ht_and_ctvt,3135T,ENSCAFG00000024982,C4BPA,B,0
ctvt,3135T,ENSCAFG00000024748,CD55,B,0
host,3135T,ENSCAFG00000024748,CD55,A,14.8840817994085
ctvt,3135T,ENSCAFG00000045372,ENSCAFG00000045372,B,0
ctvt,3135T,ENSCAFG00000046356,ENSCAFG00000046356,B,0
ctvt,3135T,ENSCAFG00000011630,ENSCAFG00000011630,B,2.06339827048077
host,3135T,ENSCAFG00000011630,ENSCAFG00000011630,B,9.92272119960567
ctvt,3135T,ENSCAFG00000014256,ENSCAFG00000014256,B,0.962919192891026
ctvt,3135T,ENSCAFG00000025063,ENSCAFG00000025063,B,192.10237898176
ctvt,3135T,ENSCAFG00000011722,CD34,B,0.577751515734616
host,3135T,ENSCAFG00000011756,PLXNA2,A,4.96136059980283
ctvt,3135T,ENSCAFG00000011756,PLXNA2,B,0
ht_and_ctvt,3135T,ENSCAFG00000011756,PLXNA2,B,0
ht_only,3135T,ENSCAFG00000011756,PLXNA2,B,0
ht_and_ctvt,3135T,ENSCAFG00000011756,PLXNA2,A,0
host,3135T,ENSCAFG00000011756,PLXNA2,B,14.8840817994085
ctvt,3135T,ENSCAFG00000011909,CAMK1G,B,0.481459596445513
ctvt,3135T,ENSCAFG00000011913,LAMB3,B,1.22216666790015
ctvt,3135T,ENSCAFG00000011913,LAMB3,A,0.962919192891026
ht_and_ctvt,3135T,ENSCAFG00000011925,HSD11B1,A,0
ctvt,3135T,ENSCAFG00000011943,TRAF3IP3,B,0
host,3135T,ENSCAFG00000011943,TRAF3IP3,B,22.3261226991128
ctvt,3135T,ENSCAFG00000030526,C7H1orf74,B,89.5514849388655
ht_only,3135T,ENSCAFG00000030526,C7H1orf74,A,213.768060821808
ctvt,3135T,ENSCAFG00000011971,IRF6,B,5.77751515734616
host,3135T,ENSCAFG00000011971,IRF6,A,2.48068029990142
ht_only,3135T,ENSCAFG00000011971,IRF6,B,0
ctvt,3135T,ENSCAFG00000011997,UTP25,B,170.436697141712
ht_only,3135T,ENSCAFG00000011997,UTP25,B,173.325454720385
ctvt,3135T,ENSCAFG00000012004,ENSCAFG00000012004,B,0
host,3135T,ENSCAFG00000012004,ENSCAFG00000012004,A,0
host,3135T,ENSCAFG00000012024,SYT14,A,0
ctvt,3135T,ENSCAFG00000012024,SYT14,B,5.77751515734616
ctvt,3135T,ENSCAFG00000031193,SERTAD4,B,9.62919192891026
host,3135T,ENSCAFG00000031193,SERTAD4,B,2.48068029990142
ht_and_ctvt,3135T,ENSCAFG00000012038,HHAT,B,6.74043435023719
host,3135T,ENSCAFG00000012038,HHAT,A,1.24034014995071
ctvt,3135T,ENSCAFG00000012038,HHAT,B,9.02736743335337
ctvt,3135T,ENSCAFG00000012077,KCNH1,B,7.94408334135097
ht_only,3135T,ENSCAFG00000012077,KCNH1,B,5.77751515734616
ctvt,3135T,ENSCAFG00000012077,KCNH1,A,49.1088788374423
ctvt,3135T,ENSCAFG00000012107,RCOR3,B,66.4414243094808
host,3135T,ENSCAFG00000012120,TRAF5,B,27.2874832989156
ctvt,3135T,ENSCAFG00000012120,TRAF5,B,2.88875757867308
ctvt,3135T,ENSCAFG00000028996,ENSCAFG00000028996,B,0
host,3135T,ENSCAFG00000028996,ENSCAFG00000028996,B,0
ctvt,3135T,ENSCAFG00000043821,ENSCAFG00000043821,B,0
ctvt,3135T,ENSCAFG00000012155,LPGAT1,B,23.1100606293846
ctvt,3135T,ENSCAFG00000012155,LPGAT1,A,0
ht_only,3135T,ENSCAFG00000012155,LPGAT1,A,0
ht_only,3135T,ENSCAFG00000012155,LPGAT1,B,0
host,3135T,ENSCAFG00000012176,INTS7,B,13.0235715744824
ctvt,3135T,ENSCAFG00000012176,INTS7,A,124.216575882942
ctvt,3135T,ENSCAFG00000012176,INTS7,B,101.106515253558
ctvt,3135T,ENSCAFG00000012260,DTL,B,153.104151669673
ht_only,3135T,ENSCAFG00000012260,DTL,B,194.991136560433
ht_only,3135T,ENSCAFG00000012296,ENSCAFG00000012296,B,0
ht_and_ctvt,3135T,ENSCAFG00000014709,TXNDC16,A,26.1593047402062
host,3135T,ENSCAFG00000014709,TXNDC16,B,9.0958277663052
ht_only,3135T,ENSCAFG00000014709,TXNDC16,A,0
ctvt,3135T,ENSCAFG00000014709,TXNDC16,B,8.66627273601924
ctvt,3135T,ENSCAFG00000014721,GPR137C,B,0
ht_only,3135T,ENSCAFG00000014721,GPR137C,B,0
ctvt,3135T,ENSCAFG00000014750,ERO1A,B,278.283646745507
ht_only,3135T,ENSCAFG00000014750,ERO1A,B,791.519576556424
ht_only,3135T,ENSCAFG00000014750,ERO1A,A,277.320727552616
